송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,repeat,cluster
5011000626011200,4146500023049100,27,5011000626011200_4146500023049100,0
5011000078068400,4215000073035100,27,5011000078068400_4215000073035100,0
5011000374073200,3611000340074200,34,5011000374073200_3611000340074200,0
5013000777063100,1111000019047100,27,5013000777063100_1111000019047100,0
5013000622057100,2817000010080100,27,5013000622057100_2817000010080100,0
5013000571005200,1138000021059400,27,5013000571005200_1138000021059400,0
5011000078068400,1132000016040300,27,5011000078068400_1132000016040300,0
5011000466064200,4113500051002400,66,5011000466064200_4113500051002400,0
4427000369059400,5011000435083400,5,4427000369059400_5011000435083400,2
5011000137030100,4115000039043300,27,5011000137030100_4115000039043300,0
5011000535028300,4122000160072400,27,5011000535028300_4122000160072400,0
5011000078068400,2811000200098200,27,5011000078068400_2811000200098200,0
5011001115055100,4155000358026200,27,5011001115055100_4155000358026200,0
4159000429094300,5011000315051300,25,4159000429094300_5011000315051300,2
5011000078068400,4115000024050100,27,5011000078068400_4115000024050100,0
5013000777063100,4812100207044400,27,5013000777063100_4812100207044400,0
4146100378042400,5011000219079100,11,4146100378042400_5011000219079100,2
4579000177091200,5011000139007200,80,4579000177091200_5011000139007200,2
5013000610049100,1141000008069400,27,5013000610049100_1141000008069400,0
4119900005091100,5011000374041300,6,4119900005091100_5011000374041300,2
4117300023055400,5011000372076200,57,4117300023055400_5011000372076200,2
5011000685067100,4148000694004200,27,5011000685067100_4148000694004200,0
5011000424078200,4111700017092100,27,5011000424078200_4111700017092100,0
5013000902003200,4311300035008300,27,5013000902003200_4311300035008300,0
4148000687085300,5011000320046200,34,4148000687085300_5011000320046200,2
5011000078068400,4111700002074400,27,5011000078068400_4111700002074400,0
1153000017005200,5011000374037200,3,1153000017005200_5011000374037200,1
5011000213090100,4833000445098100,27,5011000213090100_4833000445098100,0
5013000622057100,2823700005018300,27,5013000622057100_2823700005018300,0
4615000630084100,5011000166098100,17,4615000630084100_5011000166098100,0
5011000595017300,1121500010084300,67,5011000595017300_1121500010084300,0
5013000673010300,2915500009059400,27,5013000673010300_2915500009059400,0
5011000078068400,1129000013055100,27,5011000078068400_1129000013055100,0
5011000178007200,4146100242019300,27,5011000178007200_4146100242019300,0
5011001128032200,4146500027045200,27,5011001128032200_4146500027045200,0
5011000137030100,4119500020078400,27,5011000137030100_4119500020078400,0
5013000765096400,4111100021089200,27,5013000765096400_4111100021089200,0
5013000673010300,4127100003063300,27,5013000673010300_4127100003063300,0
5011001071008400,4479000150065400,27,5011001071008400_4479000150065400,0
1117000013057200,5011000532070300,57,1117000013057200_5011000532070300,1
1129000014045300,5013000639018100,41,1129000014045300_5013000639018100,1
5013000868045300,4511300089034400,27,5013000868045300_4511300089034400,0
4511300060053300,5011000429020200,51,4511300060053300_5011000429020200,2
5013000731055200,4128500039084200,27,5013000731055200_4128500039084200,0
4141000031030100,5011000319025200,5,4141000031030100_5011000319025200,2
5013000354052200,4127300056049100,27,5013000354052200_4127300056049100,0
4148000690015300,5011000314049200,34,4148000690015300_5011000314049200,2
5011001054058100,4136000096052100,27,5011001054058100_4136000096052100,0
5013000819017300,4514000360019100,27,5013000819017300_4514000360019100,0
5013000610049100,1129000018072400,27,5013000610049100_1129000018072400,0
4148000690015300,5011000429017300,34,4148000690015300_5011000429017300,2
5011000381004300,3114000027001400,27,5011000381004300_3114000027001400,0
5013000821028200,2671000214015100,27,5013000821028200_2671000214015100,0
5011000213090100,4884000062035300,27,5011000213090100_4884000062035300,0
5011000316024300,2823700013027100,51,5011000316024300_2823700013027100,0
5013000781011300,4518000587059300,27,5013000781011300_4518000587059300,0
5011000078068400,2820000013028100,27,5011000078068400_2820000013028100,0
5013000946015400,1150000022066200,27,5013000946015400_1150000022066200,0
5011000179088300,4719000517046400,27,5011000179088300_4719000517046400,0
2723000088054300,5011000265026300,66,2723000088054300_5011000265026300,3
5011000078068400,4137000018056200,27,5011000078068400_4137000018056200,0
5013000819029100,2911000006047400,66,5013000819029100_2911000006047400,0
4825000277029200,5013000004062400,97,4825000277029200_5013000004062400,0
5011000137030100,2723000029038400,27,5011000137030100_2723000029038400,0
5011000424078200,1121500011098300,27,5011000424078200_1121500011098300,0
1117000009002400,5011000374047100,41,1117000009002400_5011000374047100,1
4148000690043300,5011000435053400,34,4148000690043300_5011000435053400,2
5011000137030100,4427000389088200,27,5011000137030100_4427000389088200,0
2714000168071200,5011000318044100,34,2714000168071200_5011000318044100,3
5011000384015100,1154500001084200,27,5011000384015100_1154500001084200,0
5013000354052200,3017000010061400,27,5013000354052200_3017000010061400,0
5011000317073300,4122000225083400,27,5011000317073300_4122000225083400,0
5013000610049100,1156000023063100,27,5013000610049100_1156000023063100,0
5011000213090100,4141000018004100,27,5011000213090100_4141000018004100,0
5013000731055200,4719000592083200,27,5013000731055200_4719000592083200,0
5011000424078200,1144000008074300,27,5011000424078200_1144000008074300,0
5011000078068400,2641000060084300,27,5011000078068400_2641000060084300,0
4141000031030100,5011000596012200,44,4141000031030100_5011000596012200,2
5013000821028200,4141000017052400,27,5013000821028200_4141000017052400,0
5011000626011200,2623000012008100,27,5011000626011200_2623000012008100,0
4148000690015300,5011000434051300,34,4148000690015300_5011000434051300,2
5013000316015400,2914000026008200,27,5013000316015400_2914000026008200,0
4159000429094300,5011000331084200,8,4159000429094300_5011000331084200,2
5011000314061400,4691000811098200,27,5011000314061400_4691000811098200,0
4150000160087200,5013000908021400,66,4150000160087200_5013000908021400,2
5013000622057100,4146300029046400,27,5013000622057100_4146300029046400,0
5013000622057100,2671000203100200,27,5013000622057100_2671000203100200,0
5013000610049100,1129000010085300,27,5013000610049100_1129000010085300,0
5013000821028200,3114000007094100,27,5013000821028200_3114000007094100,0
5013000731055200,4623000443018200,27,5013000731055200_4623000443018200,0
5013000610049100,4115000046005300,27,5013000610049100_4115000046005300,0
5011000078068400,4521000302023200,27,5011000078068400_4521000302023200,0
5011000316024300,1159000004053200,51,5011000316024300_1159000004053200,0
4119900009063300,5011000488015300,5,4119900009063300_5011000488015300,2
5011000595017300,1168000010071300,67,5011000595017300_1168000010071300,0
5013000673010300,4127300043086300,27,5013000673010300_4127300043086300,0
1153000017005200,5013000023056400,3,1153000017005200_5013000023056400,1
5011001058020300,4119500011055400,27,5011001058020300_4119500011055400,0
5011000595017300,1154500001046300,67,5011000595017300_1154500001046300,0
5011000078068400,4131000020030200,27,5011000078068400_4131000020030200,0
5013000354052200,4159000300022200,27,5013000354052200_4159000300022200,0
5013000821028200,1130500018017100,27,5013000821028200_1130500018017100,0
1153000017005200,5011000378012400,29,1153000017005200_5011000378012400,1
4141000031030100,5011000318038400,41,4141000031030100_5011000318038400,2
5011000420060100,2915500022059300,27,5011000420060100_2915500022059300,0
5013000610049100,1129000018071400,27,5013000610049100_1129000018071400,0
2820000033023200,5011000249083400,77,2820000033023200_5011000249083400,3
2826000073054300,5011000430007300,5,2826000073054300_5011000430007300,3
5013000821028200,4117300008099400,27,5013000821028200_4117300008099400,0
5011000078068400,4128500018080300,27,5011000078068400_4128500018080300,0
5013000821028200,4165000516062200,27,5013000821028200_4165000516062200,0
5011000535028300,4275000448027100,27,5011000535028300_4275000448027100,0
5013000056001300,1130500020089400,27,5013000056001300_1130500020089400,0
5013000854017300,4283000093059300,27,5013000854017300_4283000093059300,0
5013000610049100,4157000208085300,27,5013000610049100_4157000208085300,0
5011000213069100,2820000005022200,17,5011000213069100_2820000005022200,0
5011000543038400,1171000026014300,27,5011000543038400_1171000026014300,0
5011000259006100,4137000039025300,51,5011000259006100_4137000039025300,0
5011000078068400,3017000006051300,27,5011000078068400_3017000006051300,0
5013000610049100,4833000204082300,27,5013000610049100_4833000204082300,0
5013000610049100,2723000093056400,27,5013000610049100_2723000093056400,0
4137000004003200,5013000732082300,10,4137000004003200_5013000732082300,2
5011000595017300,1135000034073400,67,5011000595017300_1135000034073400,0
5011001027035300,4783000023054300,66,5011001027035300_4783000023054300,0
5011000424078200,4311100059081200,27,5011000424078200_4311100059081200,0
4141000031009400,5011000367073100,51,4141000031009400_5011000367073100,2
4150000199100200,5011000372014200,66,4150000199100200_5011000372014200,2
5011000316024300,4119500017091200,51,5011000316024300_4119500017091200,0
4128100124091200,5011000373002400,19,4128100124091200_5011000373002400,2
5011000437099200,1141000019073100,27,5011000437099200_1141000019073100,0
4873000214063200,5011000215069300,66,4873000214063200_5011000215069300,0
5011001060063300,4213000369089400,27,5011001060063300_4213000369089400,0
5011000685067100,4427000418038200,27,5011000685067100_4427000418038200,0
5011000429027100,4311300002063400,34,5011000429027100_4311300002063400,0
5011000078068400,4511100023071100,27,5011000078068400_4511100023071100,0
1117000009079100,5011000435086400,1,1117000009079100_5011000435086400,1
5011001070065300,1156000023023100,27,5011001070065300_1156000023023100,0
5013000673010300,1150000015038100,27,5013000673010300_1150000015038100,0
5011000595017300,4121000002018200,76,5011000595017300_4121000002018200,0
5013000740006400,4812500005038200,27,5013000740006400_4812500005038200,0
2826000140046200,5011000318049100,93,2826000140046200_5011000318049100,3
5011000137030100,1168000018055100,27,5011000137030100_1168000018055100,0
4141000031009400,5011001077098100,3,4141000031009400_5011001077098100,2
5011000374036400,4159000146083100,51,5011000374036400_4159000146083100,0
5011000316024300,2653000016019300,51,5011000316024300_2653000016019300,0
5011000078068400,4723000638088100,27,5011000078068400_4723000638088100,0
5013000778022200,2644000162076300,27,5013000778022200_2644000162076300,0
5013000608075200,4127100055012100,27,5013000608075200_4127100055012100,0
5013000610049100,4420000288099200,27,5013000610049100_4420000288099200,0
5011000313025300,3020000075018200,27,5011000313025300_3020000075018200,0
5013000354052200,4513000185004400,27,5013000354052200_4513000185004400,0
5011000375010100,4127100053011100,17,5011000375010100_4127100053011100,0
5013000616057100,4213000286017300,27,5013000616057100_4213000286017300,0
5011000278013400,4521000194070300,27,5011000278013400_4521000194070300,0
4165000744060300,5011000266058200,86,4165000744060300_5011000266058200,2
5011000424078200,4128100087070200,27,5011000424078200_4128100087070200,0
5011000450085400,2629000015027300,51,5011000450085400_2629000015027300,0
5013000763091400,2820000014068400,27,5013000763091400_2820000014068400,0
5013000812074300,4148000667047300,27,5013000812074300_4148000667047300,0
4374500066090200,5011000427079100,27,4374500066090200_5011000427079100,2
5013000731055200,4131000002066100,27,5013000731055200_4131000002066100,0
4141000031030100,5013000268094100,57,4141000031030100_5013000268094100,2
5011000078068400,4413100032072400,27,5011000078068400_4413100032072400,0
4415000063089300,5011000374009200,36,4415000063089300_5011000374009200,2
5013000731055200,2644000026002300,27,5013000731055200_2644000026002300,0
5013000821028200,1165000027073200,27,5013000821028200_1165000027073200,0
4128100059031200,5013000867046300,93,4128100059031200_5013000867046300,2
5013000610049100,1159000012080400,27,5013000610049100_1159000012080400,0
5011000595017300,1121500006004300,67,5011000595017300_1121500006004300,0
1114000005002300,5011000318038100,34,1114000005002300_5011000318038100,1
2826000138047200,5013000862068200,27,2826000138047200_5013000862068200,3
5011001127044400,2917000071076200,27,5011001127044400_2917000071076200,0
5013000610049100,1147000017020400,27,5013000610049100_1147000017020400,0
2826000141075100,5011000373031300,70,2826000141075100_5011000373031300,3
5011000532055200,4613000313086300,27,5011000532055200_4613000313086300,0
4150000241045200,5011000264058100,5,4150000241045200_5011000264058100,2
5011000137030100,4418000388004100,27,5011000137030100_4418000388004100,0
5011000078068400,1153000004094100,27,5011000078068400_1153000004094100,0
5011000685067100,4137000039070100,27,5011000685067100_4137000039070100,0
4377000328063300,5013000746087400,27,4377000328063300_5013000746087400,2
5013000910072100,2818500027014400,27,5013000910072100_2818500027014400,0
