송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시_시군구,송하인_읍면동_리,송하인_기타,수하인_광역시_시군구,수하인_읍면동_리,수하인_기타,카테고리_mean,카테고리_min,카테고리_max
3011000052095400,5013000895095300,3,30110,00052,095400,50130,00895,095300,6.815602836879433,3,122
5011000168088200,4128500042098200,51,50110,00168,088200,41285,00042,098200,5.674418604651163,3,68
5011000078068400,4127100016080100,27,50110,00078,068400,41271,00016,080100,4.322080606269377,3,179
5013000675081300,4719000605070400,27,50130,00675,081300,47190,00605,070400,4.322080606269377,3,179
5013000785062300,4833000293085300,27,50130,00785,062300,48330,00293,085300,4.322080606269377,3,179
5011000078068400,4159000597071300,27,50110,00078,068400,41590,00597,071300,4.322080606269377,3,179
5013000675081300,1141000003073200,27,50130,00675,081300,11410,00003,073200,4.322080606269377,3,179
5011000437099200,2917000048084300,27,50110,00437,099200,29170,00048,084300,4.322080606269377,3,179
5011000384015100,1117000013046300,27,50110,00384,015100,11170,00013,046300,4.322080606269377,3,179
5011000078068400,1129000010086200,27,50110,00078,068400,11290,00010,086200,4.322080606269377,3,179
4136000163080300,5013000866045300,66,41360,00163,080300,50130,00866,045300,5.696324951644101,3,105
4141000031030100,5011000316095300,14,41410,00031,030100,50110,00316,095300,5.469230769230769,3,120
4148000532084200,5011000317055400,83,41480,00532,084200,50110,00317,055400,7.954545454545454,3,40
5011000312075100,4577000425011400,27,50110,00312,075100,45770,00425,011400,4.322080606269377,3,179
5013000273029400,4514000381092400,27,50130,00273,029400,45140,00381,092400,4.322080606269377,3,179
4150000199100200,5011000173052200,66,41500,00199,100200,50110,00173,052200,5.696324951644101,3,105
5011000543038400,1117000015008100,5,50110,00543,038400,11170,00015,008100,5.774957698815567,3,93
5011000078068400,4511300050072400,27,50110,00078,068400,45113,00050,072400,4.322080606269377,3,179
5011000384015100,4159000600057200,27,50110,00384,015100,41590,00600,057200,4.322080606269377,3,179
5011000535028300,1144000020080400,27,50110,00535,028300,11440,00020,080400,4.322080606269377,3,179
5011000437099200,4150000192044200,27,50110,00437,099200,41500,00192,044200,4.322080606269377,3,179
5011000078068400,3020000120054200,27,50110,00078,068400,30200,00120,054200,4.322080606269377,3,179
4873000185037300,5011000431069300,5,48730,00185,037300,50110,00431,069300,5.774957698815567,3,93
5011000078068400,1132000016031400,27,50110,00078,068400,11320,00016,031400,4.322080606269377,3,179
5011000224053100,4311100063004400,27,50110,00224,053100,43111,00063,004400,4.322080606269377,3,179
5013000821028200,4113300027025400,27,50130,00821,028200,41133,00027,025400,4.322080606269377,3,179
4122000307034200,5011000314095400,3,41220,00307,034200,50110,00314,095400,6.815602836879433,3,122
4514000439042200,5011000313089300,60,45140,00439,042200,50110,00313,089300,4.428571428571429,3,28
5011000137030100,2729000015001400,27,50110,00137,030100,27290,00015,001400,4.322080606269377,3,179
5013000610049100,1123000010051100,27,50130,00610,049100,11230,00010,051100,4.322080606269377,3,179
5011000137030100,1121500011019400,27,50110,00137,030100,11215,00011,019400,4.322080606269377,3,179
5011000078068400,2726000055022100,27,50110,00078,068400,27260,00055,022100,4.322080606269377,3,179
5013000731024200,4139000133068400,27,50130,00731,024200,41390,00133,068400,4.322080606269377,3,179
5013000777063100,4729000228069100,27,50130,00777,063100,47290,00228,069100,4.322080606269377,3,179
4141000031030100,5011000510006300,3,41410,00031,030100,50110,00510,006300,6.815602836879433,3,122
5013000731055200,4136000239074300,27,50130,00731,055200,41360,00239,074300,4.322080606269377,3,179
5011000685067100,4711100135058100,27,50110,00685,067100,47111,00135,058100,4.322080606269377,3,179
4148000699072200,5011000317025300,36,41480,00699,072200,50110,00317,025300,4.406349206349207,3,23
5013000733024100,4413100147028400,27,50130,00733,024100,44131,00147,028400,4.322080606269377,3,179
2811000069044300,5011000174094100,56,28110,00069,044300,50110,00174,094100,9.1,3,197
5013000610049100,4111100028084300,27,50130,00610,049100,41111,00028,084300,4.322080606269377,3,179
5011000373042100,2914000011090400,27,50110,00373,042100,29140,00011,090400,4.322080606269377,3,179
5011001058020300,4677000676036400,27,50110,01058,020300,46770,00676,036400,4.322080606269377,3,179
5013000902003200,2641000015062200,27,50130,00902,003200,26410,00015,062200,4.322080606269377,3,179
5013000735022300,4211000611045400,27,50130,00735,022300,42110,00611,045400,4.322080606269377,3,179
5013000044016100,4213000359081200,27,50130,00044,016100,42130,00359,081200,4.322080606269377,3,179
5013000777063100,4825000459017400,27,50130,00777,063100,48250,00459,017400,4.322080606269377,3,179
5011000078068400,4213000201057400,27,50110,00078,068400,42130,00201,057400,4.322080606269377,3,179
5013000731055200,4711100179092300,27,50130,00731,055200,47111,00179,092300,4.322080606269377,3,179
5013000610049100,4128100090038300,27,50130,00610,049100,41281,00090,038300,4.322080606269377,3,179
5013000610049100,2917000018043100,27,50130,00610,049100,29170,00018,043100,4.322080606269377,3,179
1117000009037100,5013000910001400,15,11170,00009,037100,50130,00910,001400,6.840909090909091,3,103
5011000478094100,4159000361081300,66,50110,00478,094100,41590,00361,081300,5.696324951644101,3,105
4141000031030100,5011000173098400,29,41410,00031,030100,50110,00173,098400,6.728260869565218,3,62
5011000078068400,2920000106012400,27,50110,00078,068400,29200,00106,012400,4.322080606269377,3,179
5013000610049100,1154500006039100,27,50130,00610,049100,11545,00006,039100,4.322080606269377,3,179
5011000213090100,3017000005029400,3,50110,00213,090100,30170,00005,029400,6.815602836879433,3,122
5011000078068400,4155000500023300,27,50110,00078,068400,41550,00500,023300,4.322080606269377,3,179
5013000610049100,4148000336088300,27,50130,00610,049100,41480,00336,088300,4.322080606269377,3,179
4136000179005200,5011000315039300,13,41360,00179,005200,50110,00315,039300,4.529411764705882,3,12
1147000008013200,5011000601049100,43,11470,00008,013200,50110,00601,049100,6.375,3,25
5011000313083100,4161000129094300,66,50110,00313,083100,41610,00129,094300,5.696324951644101,3,105
3023000012008100,5011000374034300,66,30230,00012,008100,50110,00374,034300,5.696324951644101,3,105
2823700016052300,5011000854072100,17,28237,00016,052300,50110,00854,072100,6.088825214899713,3,108
5011000436041400,4136000261076100,27,50110,00436,041400,41360,00261,076100,4.322080606269377,3,179
5011001060063300,4157000260004200,27,50110,01060,063300,41570,00260,004200,4.322080606269377,3,179
5011000078068400,4111700019095100,27,50110,00078,068400,41117,00019,095100,4.322080606269377,3,179
5013000731055200,1120000006050200,27,50130,00731,055200,11200,00006,050200,4.322080606269377,3,179
5013000508065200,4127100020066400,27,50130,00508,065200,41271,00020,066400,4.322080606269377,3,179
5011000372027400,3111000032050300,66,50110,00372,027400,31110,00032,050300,5.696324951644101,3,105
5011000137022400,3114000004001100,66,50110,00137,022400,31140,00004,001100,5.696324951644101,3,105
5011000113015100,3171000493027200,27,50110,00113,015100,31710,00493,027200,4.322080606269377,3,179
5013000354052200,4511300049062100,27,50130,00354,052200,45113,00049,062100,4.322080606269377,3,179
5011000485091400,4729000150099200,27,50110,00485,091400,47290,00150,099200,4.322080606269377,3,179
5011000685067100,2811000077015300,27,50110,00685,067100,28110,00077,015300,4.322080606269377,3,179
5011000078068400,4136000277072100,27,50110,00078,068400,41360,00277,072100,4.322080606269377,3,179
4374500014067300,5011000266091300,6,43745,00014,067300,50110,00266,091300,9.592592592592593,3,130
4136000007029300,5013000263007300,30,41360,00007,029300,50130,00263,007300,4.15,3,10
2626000011052400,5011000362100300,25,26260,00011,052400,50110,00362,100300,4.765333333333333,3,41
5011001054058100,1159000002060400,27,50110,01054,058100,11590,00002,060400,4.322080606269377,3,179
5011000078068400,4511300047088100,27,50110,00078,068400,45113,00047,088100,4.322080606269377,3,179
5011000078068400,4812900035035300,27,50110,00078,068400,48129,00035,035300,4.322080606269377,3,179
5011000595017300,1120000014020200,67,50110,00595,017300,11200,00014,020200,4.092013888888889,3,48
5011000213090100,4113500049083300,27,50110,00213,090100,41135,00049,083300,4.322080606269377,3,179
5013000731055200,4615000599021100,27,50130,00731,055200,46150,00599,021100,4.322080606269377,3,179
5011000078068400,1121500009037400,27,50110,00078,068400,11215,00009,037400,4.322080606269377,3,179
4148000626030400,5011000318043200,3,41480,00626,030400,50110,00318,043200,6.815602836879433,3,122
3023000053033100,5013000946001300,44,30230,00053,033100,50130,00946,001300,5.028301886792453,3,27
4141000031030100,5011000264067400,14,41410,00031,030100,50110,00264,067400,5.469230769230769,3,120
5011000215097400,5011000267003200,34,50110,00215,097400,50110,00267,003200,4.976168652612282,3,118
5011000137030100,1171000022092200,27,50110,00137,030100,11710,00022,092200,4.322080606269377,3,179
5011000078068400,1168000001076400,27,50110,00078,068400,11680,00001,076400,4.322080606269377,3,179
1165000014095200,5011000372066100,34,11650,00014,095200,50110,00372,066100,4.976168652612282,3,118
4159000710051300,5013000634060300,6,41590,00710,051300,50130,00634,060300,9.592592592592593,3,130
4145000070063200,5011000373080400,77,41450,00070,063200,50110,00373,080400,5.92,3,123
5013000764082400,1147000001059400,3,50130,00764,082400,11470,00001,059400,6.815602836879433,3,122
5013000056011100,4148000696067100,17,50130,00056,011100,41480,00696,067100,6.088825214899713,3,108
5011000078068400,4213000228031400,27,50110,00078,068400,42130,00228,031400,4.322080606269377,3,179
5013000765096400,3017000003075100,27,50130,00765,096400,30170,00003,075100,4.322080606269377,3,179
5013000524017300,4127100027001400,27,50130,00524,017300,41271,00027,001400,4.322080606269377,3,179
5011000685067100,1138000013096100,27,50110,00685,067100,11380,00013,096100,4.322080606269377,3,179
5011000676052300,4119500002099300,27,50110,00676,052300,41195,00002,099300,4.322080606269377,3,179
4511300032084100,5011000142026200,17,45113,00032,084100,50110,00142,026200,6.088825214899713,3,108
5011000078068400,3171000384097200,27,50110,00078,068400,31710,00384,097200,4.322080606269377,3,179
5013000777063100,4812700063006200,27,50130,00777,063100,48127,00063,006200,4.322080606269377,3,179
5013000765096400,4128100125020300,27,50130,00765,096400,41281,00125,020300,4.322080606269377,3,179
5011000685067100,4812300030011300,27,50110,00685,067100,48123,00030,011300,4.322080606269377,3,179
5011000478094100,2632000032021100,27,50110,00478,094100,26320,00032,021100,4.322080606269377,3,179
5011000437099200,4127300025021300,27,50110,00437,099200,41273,00025,021300,4.322080606269377,3,179
5011000078068400,2714000141074400,27,50110,00078,068400,27140,00141,074400,4.322080606269377,3,179
5011000078068400,2638000003083300,27,50110,00078,068400,26380,00003,083300,4.322080606269377,3,179
5011000595017300,1144000024004200,67,50110,00595,017300,11440,00024,004200,4.092013888888889,3,48
2635000055020100,5011000316036300,3,26350,00055,020100,50110,00316,036300,6.815602836879433,3,122
5011000137030100,2826000030100400,27,50110,00137,030100,28260,00030,100400,4.322080606269377,3,179
5011000137030100,3114000027054100,27,50110,00137,030100,31140,00027,054100,4.322080606269377,3,179
4119900005058300,5011000315093300,53,41199,00005,058300,50110,00315,093300,4.8,3,10
4141000031030100,5011000373080400,77,41410,00031,030100,50110,00373,080400,5.92,3,123
5013000571016300,4119900009073100,27,50130,00571,016300,41199,00009,073100,4.322080606269377,3,179
5013000043045200,4121000001014100,27,50130,00043,045200,41210,00001,014100,4.322080606269377,3,179
5013000734059300,4729000209058200,27,50130,00734,059300,47290,00209,058200,4.322080606269377,3,179
5011000420060100,4119700010071300,27,50110,00420,060100,41197,00010,071300,4.322080606269377,3,179
5011000576007100,2620000021090200,66,50110,00576,007100,26200,00021,090200,5.696324951644101,3,105
4615000566016400,5011000312073200,19,46150,00566,016400,50110,00312,073200,12.889830508474576,3,413
5013000610049100,1144000001063200,27,50130,00610,049100,11440,00001,063200,4.322080606269377,3,179
4148000690015300,5011000379049100,34,41480,00690,015300,50110,00379,049100,4.976168652612282,3,118
5011000078068400,4146100050096100,27,50110,00078,068400,41461,00050,096100,4.322080606269377,3,179
5011000137030100,4825000339065100,27,50110,00137,030100,48250,00339,065100,4.322080606269377,3,179
4148000699072200,5011000467022200,15,41480,00699,072200,50110,00467,022200,6.840909090909091,3,103
5011000137030100,1147000018089100,27,50110,00137,030100,11470,00018,089100,4.322080606269377,3,179
5011000316024300,4827000439100300,51,50110,00316,024300,48270,00439,100300,5.674418604651163,3,68
5011000316024300,3014000012001200,51,50110,00316,024300,30140,00012,001200,5.674418604651163,3,68
5013000610049100,4115000083028300,27,50130,00610,049100,41150,00083,028300,4.322080606269377,3,179
5011000078068400,2820000020034400,27,50110,00078,068400,28200,00020,034400,4.322080606269377,3,179
4159000429094300,5011000264100100,66,41590,00429,094300,50110,00264,100100,5.696324951644101,3,105
5013000765096400,1156000011097300,27,50130,00765,096400,11560,00011,097300,4.322080606269377,3,179
1156000008050100,5013000725094100,3,11560,00008,050100,50130,00725,094100,6.815602836879433,3,122
5013000581065400,4119700008007400,27,50130,00581,065400,41197,00008,007400,4.322080606269377,3,179
4146100262029400,5011000168095300,9,41461,00262,029400,50110,00168,095300,4.944444444444445,3,18
5011000685067100,1132000017075300,27,50110,00685,067100,11320,00017,075300,4.322080606269377,3,179
1150000023083100,5011000488007100,27,11500,00023,083100,50110,00488,007100,4.322080606269377,3,179
5011000626011200,2723000067093300,27,50110,00626,011200,27230,00067,093300,4.322080606269377,3,179
5011000078068400,4128500039005400,27,50110,00078,068400,41285,00039,005400,4.322080606269377,3,179
4148000690015300,5011000309100400,34,41480,00690,015300,50110,00309,100400,4.976168652612282,3,118
5013000765096400,1144000020028300,27,50130,00765,096400,11440,00020,028300,4.322080606269377,3,179
5011000318049100,4617000105077100,27,50110,00318,049100,46170,00105,077100,4.322080606269377,3,179
5011000078068400,4122000276039400,27,50110,00078,068400,41220,00276,039400,4.322080606269377,3,179
4783000082018400,5013000640012300,80,47830,00082,018400,50130,00640,012300,8.838120104438643,3,150
5013000731055200,4136000351040400,27,50130,00731,055200,41360,00351,040400,4.322080606269377,3,179
5011000895025300,4277001115014300,27,50110,00895,025300,42770,01115,014300,4.322080606269377,3,179
5013000610049100,4136000323041200,27,50130,00610,049100,41360,00323,041200,4.322080606269377,3,179
5013000858004300,1171000008079200,27,50130,00858,004300,11710,00008,079200,4.322080606269377,3,179
5011000230014200,5011000320026400,27,50110,00230,014200,50110,00320,026400,4.322080606269377,3,179
5011000137030100,4113500071021200,27,50110,00137,030100,41135,00071,021200,4.322080606269377,3,179
5011001115011400,4482500375021200,27,50110,01115,011400,44825,00375,021200,4.322080606269377,3,179
5011001054058100,4623000417001400,11,50110,01054,058100,46230,00417,001400,5.83125,3,70
5013000670082100,4514000381072100,27,50130,00670,082100,45140,00381,072100,4.322080606269377,3,179
