송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시,송하인_시군구,송하인_읍면동,송하인_리,송하인_기타,수하인_광역시,수하인_시군구,수하인_읍면동,수하인_리,수하인_기타
5011000535028300,4122000160072400,27,50,110,005,35,028300,41,220,001,60,072400
5011000078068400,2811000200098200,27,50,110,000,78,068400,28,110,002,00,098200
5011001115055100,4155000358026200,27,50,110,011,15,055100,41,550,003,58,026200
4159000429094300,5011000315051300,25,41,590,004,29,094300,50,110,003,15,051300
5011000078068400,4115000024050100,27,50,110,000,78,068400,41,150,000,24,050100
5013000777063100,4812100207044400,27,50,130,007,77,063100,48,121,002,07,044400
4146100378042400,5011000219079100,11,41,461,003,78,042400,50,110,002,19,079100
4579000177091200,5011000139007200,80,45,790,001,77,091200,50,110,001,39,007200
5013000610049100,1141000008069400,27,50,130,006,10,049100,11,410,000,08,069400
4119900005091100,5011000374041300,6,41,199,000,05,091100,50,110,003,74,041300
4117300023055400,5011000372076200,57,41,173,000,23,055400,50,110,003,72,076200
5011000685067100,4148000694004200,27,50,110,006,85,067100,41,480,006,94,004200
5011000424078200,4111700017092100,27,50,110,004,24,078200,41,117,000,17,092100
5013000902003200,4311300035008300,27,50,130,009,02,003200,43,113,000,35,008300
4148000687085300,5011000320046200,34,41,480,006,87,085300,50,110,003,20,046200
5011000078068400,4111700002074400,27,50,110,000,78,068400,41,117,000,02,074400
1153000017005200,5011000374037200,3,11,530,000,17,005200,50,110,003,74,037200
5011000213090100,4833000445098100,27,50,110,002,13,090100,48,330,004,45,098100
5013000622057100,2823700005018300,27,50,130,006,22,057100,28,237,000,05,018300
4615000630084100,5011000166098100,17,46,150,006,30,084100,50,110,001,66,098100
5011000595017300,1121500010084300,67,50,110,005,95,017300,11,215,000,10,084300
5013000673010300,2915500009059400,27,50,130,006,73,010300,29,155,000,09,059400
5011000078068400,1129000013055100,27,50,110,000,78,068400,11,290,000,13,055100
5011000178007200,4146100242019300,27,50,110,001,78,007200,41,461,002,42,019300
5011001128032200,4146500027045200,27,50,110,011,28,032200,41,465,000,27,045200
5011000137030100,4119500020078400,27,50,110,001,37,030100,41,195,000,20,078400
5013000765096400,4111100021089200,27,50,130,007,65,096400,41,111,000,21,089200
5013000673010300,4127100003063300,27,50,130,006,73,010300,41,271,000,03,063300
5011001071008400,4479000150065400,27,50,110,010,71,008400,44,790,001,50,065400
1117000013057200,5011000532070300,57,11,170,000,13,057200,50,110,005,32,070300
1129000014045300,5013000639018100,41,11,290,000,14,045300,50,130,006,39,018100
5013000868045300,4511300089034400,27,50,130,008,68,045300,45,113,000,89,034400
4511300060053300,5011000429020200,51,45,113,000,60,053300,50,110,004,29,020200
5013000731055200,4128500039084200,27,50,130,007,31,055200,41,285,000,39,084200
4141000031030100,5011000319025200,5,41,410,000,31,030100,50,110,003,19,025200
5013000354052200,4127300056049100,27,50,130,003,54,052200,41,273,000,56,049100
4148000690015300,5011000314049200,34,41,480,006,90,015300,50,110,003,14,049200
5011001054058100,4136000096052100,27,50,110,010,54,058100,41,360,000,96,052100
5013000819017300,4514000360019100,27,50,130,008,19,017300,45,140,003,60,019100
5013000610049100,1129000018072400,27,50,130,006,10,049100,11,290,000,18,072400
4148000690015300,5011000429017300,34,41,480,006,90,015300,50,110,004,29,017300
5011000381004300,3114000027001400,27,50,110,003,81,004300,31,140,000,27,001400
5013000821028200,2671000214015100,27,50,130,008,21,028200,26,710,002,14,015100
5011000213090100,4884000062035300,27,50,110,002,13,090100,48,840,000,62,035300
5011000316024300,2823700013027100,51,50,110,003,16,024300,28,237,000,13,027100
5013000781011300,4518000587059300,27,50,130,007,81,011300,45,180,005,87,059300
5011000078068400,2820000013028100,27,50,110,000,78,068400,28,200,000,13,028100
5013000946015400,1150000022066200,27,50,130,009,46,015400,11,500,000,22,066200
5011000179088300,4719000517046400,27,50,110,001,79,088300,47,190,005,17,046400
2723000088054300,5011000265026300,66,27,230,000,88,054300,50,110,002,65,026300
5011000078068400,4137000018056200,27,50,110,000,78,068400,41,370,000,18,056200
5013000819029100,2911000006047400,66,50,130,008,19,029100,29,110,000,06,047400
4825000277029200,5013000004062400,97,48,250,002,77,029200,50,130,000,04,062400
5011000137030100,2723000029038400,27,50,110,001,37,030100,27,230,000,29,038400
5011000424078200,1121500011098300,27,50,110,004,24,078200,11,215,000,11,098300
1117000009002400,5011000374047100,41,11,170,000,09,002400,50,110,003,74,047100
4148000690043300,5011000435053400,34,41,480,006,90,043300,50,110,004,35,053400
5011000137030100,4427000389088200,27,50,110,001,37,030100,44,270,003,89,088200
2714000168071200,5011000318044100,34,27,140,001,68,071200,50,110,003,18,044100
5011000384015100,1154500001084200,27,50,110,003,84,015100,11,545,000,01,084200
5013000354052200,3017000010061400,27,50,130,003,54,052200,30,170,000,10,061400
5011000317073300,4122000225083400,27,50,110,003,17,073300,41,220,002,25,083400
5013000610049100,1156000023063100,27,50,130,006,10,049100,11,560,000,23,063100
5011000213090100,4141000018004100,27,50,110,002,13,090100,41,410,000,18,004100
5013000731055200,4719000592083200,27,50,130,007,31,055200,47,190,005,92,083200
5011000424078200,1144000008074300,27,50,110,004,24,078200,11,440,000,08,074300
5011000078068400,2641000060084300,27,50,110,000,78,068400,26,410,000,60,084300
4141000031030100,5011000596012200,44,41,410,000,31,030100,50,110,005,96,012200
5013000821028200,4141000017052400,27,50,130,008,21,028200,41,410,000,17,052400
5011000626011200,2623000012008100,27,50,110,006,26,011200,26,230,000,12,008100
4148000690015300,5011000434051300,34,41,480,006,90,015300,50,110,004,34,051300
5013000316015400,2914000026008200,27,50,130,003,16,015400,29,140,000,26,008200
4159000429094300,5011000331084200,8,41,590,004,29,094300,50,110,003,31,084200
5011000314061400,4691000811098200,27,50,110,003,14,061400,46,910,008,11,098200
4150000160087200,5013000908021400,66,41,500,001,60,087200,50,130,009,08,021400
5013000622057100,4146300029046400,27,50,130,006,22,057100,41,463,000,29,046400
5013000622057100,2671000203100200,27,50,130,006,22,057100,26,710,002,03,100200
5013000610049100,1129000010085300,27,50,130,006,10,049100,11,290,000,10,085300
5013000821028200,3114000007094100,27,50,130,008,21,028200,31,140,000,07,094100
5013000731055200,4623000443018200,27,50,130,007,31,055200,46,230,004,43,018200
5013000610049100,4115000046005300,27,50,130,006,10,049100,41,150,000,46,005300
5011000078068400,4521000302023200,27,50,110,000,78,068400,45,210,003,02,023200
5011000316024300,1159000004053200,51,50,110,003,16,024300,11,590,000,04,053200
4119900009063300,5011000488015300,5,41,199,000,09,063300,50,110,004,88,015300
5011000595017300,1168000010071300,67,50,110,005,95,017300,11,680,000,10,071300
5013000673010300,4127300043086300,27,50,130,006,73,010300,41,273,000,43,086300
1153000017005200,5013000023056400,3,11,530,000,17,005200,50,130,000,23,056400
5011001058020300,4119500011055400,27,50,110,010,58,020300,41,195,000,11,055400
5011000595017300,1154500001046300,67,50,110,005,95,017300,11,545,000,01,046300
5011000078068400,4131000020030200,27,50,110,000,78,068400,41,310,000,20,030200
5013000354052200,4159000300022200,27,50,130,003,54,052200,41,590,003,00,022200
5013000821028200,1130500018017100,27,50,130,008,21,028200,11,305,000,18,017100
1153000017005200,5011000378012400,29,11,530,000,17,005200,50,110,003,78,012400
4141000031030100,5011000318038400,41,41,410,000,31,030100,50,110,003,18,038400
5011000420060100,2915500022059300,27,50,110,004,20,060100,29,155,000,22,059300
5013000610049100,1129000018071400,27,50,130,006,10,049100,11,290,000,18,071400
2820000033023200,5011000249083400,77,28,200,000,33,023200,50,110,002,49,083400
2826000073054300,5011000430007300,5,28,260,000,73,054300,50,110,004,30,007300
5013000821028200,4117300008099400,27,50,130,008,21,028200,41,173,000,08,099400
5011000078068400,4128500018080300,27,50,110,000,78,068400,41,285,000,18,080300
5013000821028200,4165000516062200,27,50,130,008,21,028200,41,650,005,16,062200
5011000535028300,4275000448027100,27,50,110,005,35,028300,42,750,004,48,027100
5013000056001300,1130500020089400,27,50,130,000,56,001300,11,305,000,20,089400
5013000854017300,4283000093059300,27,50,130,008,54,017300,42,830,000,93,059300
5013000610049100,4157000208085300,27,50,130,006,10,049100,41,570,002,08,085300
5011000213069100,2820000005022200,17,50,110,002,13,069100,28,200,000,05,022200
5011000543038400,1171000026014300,27,50,110,005,43,038400,11,710,000,26,014300
5011000259006100,4137000039025300,51,50,110,002,59,006100,41,370,000,39,025300
5011000078068400,3017000006051300,27,50,110,000,78,068400,30,170,000,06,051300
5013000610049100,4833000204082300,27,50,130,006,10,049100,48,330,002,04,082300
5013000610049100,2723000093056400,27,50,130,006,10,049100,27,230,000,93,056400
4137000004003200,5013000732082300,10,41,370,000,04,003200,50,130,007,32,082300
5011000595017300,1135000034073400,67,50,110,005,95,017300,11,350,000,34,073400
5011001027035300,4783000023054300,66,50,110,010,27,035300,47,830,000,23,054300
5011000424078200,4311100059081200,27,50,110,004,24,078200,43,111,000,59,081200
4141000031009400,5011000367073100,51,41,410,000,31,009400,50,110,003,67,073100
4150000199100200,5011000372014200,66,41,500,001,99,100200,50,110,003,72,014200
5011000316024300,4119500017091200,51,50,110,003,16,024300,41,195,000,17,091200
4128100124091200,5011000373002400,19,41,281,001,24,091200,50,110,003,73,002400
5011000437099200,1141000019073100,27,50,110,004,37,099200,11,410,000,19,073100
4873000214063200,5011000215069300,66,48,730,002,14,063200,50,110,002,15,069300
5011001060063300,4213000369089400,27,50,110,010,60,063300,42,130,003,69,089400
5011000685067100,4427000418038200,27,50,110,006,85,067100,44,270,004,18,038200
5011000429027100,4311300002063400,34,50,110,004,29,027100,43,113,000,02,063400
5011000078068400,4511100023071100,27,50,110,000,78,068400,45,111,000,23,071100
1117000009079100,5011000435086400,1,11,170,000,09,079100,50,110,004,35,086400
5011001070065300,1156000023023100,27,50,110,010,70,065300,11,560,000,23,023100
5013000673010300,1150000015038100,27,50,130,006,73,010300,11,500,000,15,038100
5011000595017300,4121000002018200,76,50,110,005,95,017300,41,210,000,02,018200
5013000740006400,4812500005038200,27,50,130,007,40,006400,48,125,000,05,038200
2826000140046200,5011000318049100,93,28,260,001,40,046200,50,110,003,18,049100
5011000137030100,1168000018055100,27,50,110,001,37,030100,11,680,000,18,055100
4141000031009400,5011001077098100,3,41,410,000,31,009400,50,110,010,77,098100
5011000374036400,4159000146083100,51,50,110,003,74,036400,41,590,001,46,083100
5011000316024300,2653000016019300,51,50,110,003,16,024300,26,530,000,16,019300
5011000078068400,4723000638088100,27,50,110,000,78,068400,47,230,006,38,088100
5013000778022200,2644000162076300,27,50,130,007,78,022200,26,440,001,62,076300
5013000608075200,4127100055012100,27,50,130,006,08,075200,41,271,000,55,012100
5013000610049100,4420000288099200,27,50,130,006,10,049100,44,200,002,88,099200
5011000313025300,3020000075018200,27,50,110,003,13,025300,30,200,000,75,018200
5013000354052200,4513000185004400,27,50,130,003,54,052200,45,130,001,85,004400
5011000375010100,4127100053011100,17,50,110,003,75,010100,41,271,000,53,011100
5013000616057100,4213000286017300,27,50,130,006,16,057100,42,130,002,86,017300
5011000278013400,4521000194070300,27,50,110,002,78,013400,45,210,001,94,070300
4165000744060300,5011000266058200,86,41,650,007,44,060300,50,110,002,66,058200
5011000424078200,4128100087070200,27,50,110,004,24,078200,41,281,000,87,070200
5011000450085400,2629000015027300,51,50,110,004,50,085400,26,290,000,15,027300
5013000763091400,2820000014068400,27,50,130,007,63,091400,28,200,000,14,068400
5013000812074300,4148000667047300,27,50,130,008,12,074300,41,480,006,67,047300
4374500066090200,5011000427079100,27,43,745,000,66,090200,50,110,004,27,079100
5013000731055200,4131000002066100,27,50,130,007,31,055200,41,310,000,02,066100
4141000031030100,5013000268094100,57,41,410,000,31,030100,50,130,002,68,094100
5011000078068400,4413100032072400,27,50,110,000,78,068400,44,131,000,32,072400
4415000063089300,5011000374009200,36,44,150,000,63,089300,50,110,003,74,009200
5013000731055200,2644000026002300,27,50,130,007,31,055200,26,440,000,26,002300
5013000821028200,1165000027073200,27,50,130,008,21,028200,11,650,000,27,073200
4128100059031200,5013000867046300,93,41,281,000,59,031200,50,130,008,67,046300
5013000610049100,1159000012080400,27,50,130,006,10,049100,11,590,000,12,080400
5011000595017300,1121500006004300,67,50,110,005,95,017300,11,215,000,06,004300
1114000005002300,5011000318038100,34,11,140,000,05,002300,50,110,003,18,038100
2826000138047200,5013000862068200,27,28,260,001,38,047200,50,130,008,62,068200
5011001127044400,2917000071076200,27,50,110,011,27,044400,29,170,000,71,076200
5013000610049100,1147000017020400,27,50,130,006,10,049100,11,470,000,17,020400
2826000141075100,5011000373031300,70,28,260,001,41,075100,50,110,003,73,031300
5011000532055200,4613000313086300,27,50,110,005,32,055200,46,130,003,13,086300
4150000241045200,5011000264058100,5,41,500,002,41,045200,50,110,002,64,058100
5011000137030100,4418000388004100,27,50,110,001,37,030100,44,180,003,88,004100
5011000078068400,1153000004094100,27,50,110,000,78,068400,11,530,000,04,094100
5011000685067100,4137000039070100,27,50,110,006,85,067100,41,370,000,39,070100
4377000328063300,5013000746087400,27,43,770,003,28,063300,50,130,007,46,087400
5013000910072100,2818500027014400,27,50,130,009,10,072100,28,185,000,27,014400
5011000078068400,1154500003010200,27,50,110,000,78,068400,11,545,000,03,010200
5013000728061100,4111100013082400,27,50,130,007,28,061100,41,111,000,13,082400
5013000734059300,2623000006041300,27,50,130,007,34,059300,26,230,000,06,041300
5011000312072100,1165000005035200,3,50,110,003,12,072100,11,650,000,05,035200
5013000572007300,4812300030062400,27,50,130,005,72,007300,48,123,000,30,062400
5011000078068400,4790000383045400,27,50,110,000,78,068400,47,900,003,83,045400
5011000895025300,2635000004089200,27,50,110,008,95,025300,26,350,000,04,089200
4511100001061100,5011000112015100,41,45,111,000,01,061100,50,110,001,12,015100
2653000016100300,5011000091050300,93,26,530,000,16,100300,50,110,000,91,050300
5013000524039300,4136000261086400,27,50,130,005,24,039300,41,360,002,61,086400
4157000306018300,5011000048049300,66,41,570,003,06,018300,50,110,000,48,049300
5013000624091200,4150000080097200,27,50,130,006,24,091200,41,500,000,80,097200
5011000379064200,1144000019030400,66,50,110,003,79,064200,11,440,000,19,030400
5013000771032200,1144000020086400,27,50,130,007,71,032200,11,440,000,20,086400
4122000119044300,5011000319050400,3,41,220,001,19,044300,50,110,003,19,050400
4159000429094300,5011000316036400,3,41,590,004,29,094300,50,110,003,16,036400
5011000322022300,4373000345037100,3,50,110,003,22,022300,43,730,003,45,037100
2826000085097200,5011000315058400,77,28,260,000,85,097200,50,110,003,15,058400
5011000420060100,3011000068092400,27,50,110,004,20,060100,30,110,000,68,092400
5013000735022300,4139000077079200,27,50,130,007,35,022300,41,390,000,77,079200
5013000610049100,1168000012020400,27,50,130,006,10,049100,11,680,000,12,020400
5011000175041200,1138000020060200,66,50,110,001,75,041200,11,380,000,20,060200
5011000375010100,4113300015006400,27,50,110,003,75,010100,41,133,000,15,006400
5013000813054200,1165000012096200,27,50,130,008,13,054200,11,650,000,12,096200
5013000828084200,1174000003038300,27,50,130,008,28,084200,11,740,000,03,038300
5011000349021200,4420000325015300,51,50,110,003,49,021200,44,200,003,25,015300
5013000854017300,4127300056020300,27,50,130,008,54,017300,41,273,000,56,020300
4146100146003300,5011000213070100,66,41,461,001,46,003300,50,110,002,13,070100
5011000213090100,3017000017083200,27,50,110,002,13,090100,30,170,000,17,083200
4159000429094300,5011000215036300,5,41,590,004,29,094300,50,110,002,15,036300
5013000731055200,4128500049008100,27,50,130,007,31,055200,41,285,000,49,008100
4148000690015300,5013000817087300,34,41,480,006,90,015300,50,130,008,17,087300
5013000616064300,4213000359081200,27,50,130,006,16,064300,42,130,003,59,081200
5013000463067300,4611000028018100,27,50,130,004,63,067300,46,110,000,28,018100
5011000895025300,4165000639006100,27,50,110,008,95,025300,41,650,006,39,006100
