gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month
0,0,1,0,135000.0,1,4,2,1,22802,0,0,0,0,13,1.0,14.0
0,1,1,0,135000.0,0,1,0,1,13114,1812,0,0,1,12,2.0,17.0
0,0,1,0,202500.0,4,4,3,1,16278,2712,1,1,0,5,1.0,25.0
1,1,1,0,225000.0,4,1,3,1,13415,2147,0,0,0,9,1.0,2.0
0,0,0,0,162000.0,0,4,1,1,20008,6578,0,0,0,3,2.0,9.0
0,0,0,1,135000.0,4,1,2,1,13108,2043,0,1,0,3,2.0,51.0
0,0,1,0,157500.0,4,4,1,1,18456,6791,0,0,0,11,2.0,46.0
1,1,0,1,135000.0,4,1,1,1,17843,3353,1,0,0,9,3.0,29.0
1,1,1,0,238500.0,4,1,1,5,12187,2602,0,0,0,9,2.0,58.0
0,1,0,0,328500.0,0,4,1,1,12691,2000,0,0,0,15,2.0,15.0
0,0,1,0,81000.0,1,3,1,1,21801,0,0,0,0,13,2.0,13.0
0,0,1,1,216000.0,4,1,3,1,10512,1782,0,1,0,3,2.0,19.0
0,0,0,0,135000.0,4,4,3,2,19911,126,0,0,0,2,1.0,30.0
1,0,0,1,216000.0,4,4,1,2,12946,2418,0,0,1,9,3.0,48.0
0,0,1,2,135000.0,0,4,1,1,12187,1346,0,0,0,15,4.0,2.0
0,0,1,0,112500.0,2,1,1,1,13836,3747,0,0,1,3,2.0,15.0
1,1,1,1,112500.0,4,4,1,1,12571,451,1,0,1,4,3.0,29.0
1,1,0,1,450000.0,4,4,1,1,16912,2072,0,0,0,9,3.0,10.0
0,0,1,0,121500.0,0,1,0,1,11157,277,0,0,0,0,2.0,38.0
0,0,0,0,135000.0,0,1,1,5,15360,413,0,0,1,3,2.0,45.0
0,0,1,0,157500.0,0,4,1,1,17524,2182,1,1,0,9,2.0,30.0
0,0,0,0,270000.0,4,1,1,1,12333,860,1,1,0,0,2.0,6.0
0,0,1,2,153000.0,0,1,1,1,13283,1324,0,0,0,0,4.0,26.0
1,1,1,1,157500.0,4,4,1,1,15239,2538,0,1,0,4,3.0,51.0
1,1,1,0,225000.0,0,4,3,1,18045,1805,0,0,0,4,1.0,0.0
0,0,1,1,90000.0,4,4,1,1,14024,369,0,1,0,5,3.0,31.0
0,0,0,4,202500.0,4,3,1,1,12925,2118,1,0,0,5,6.0,5.0
1,1,1,0,270000.0,4,4,3,1,9122,1751,0,0,0,16,1.0,16.0
0,0,1,0,171000.0,1,1,1,1,19961,0,0,0,0,13,2.0,17.0
1,1,1,0,179100.0,0,4,1,3,16257,856,0,0,0,4,2.0,12.0
0,0,1,1,126000.0,4,4,1,1,13536,3580,0,0,0,5,3.0,16.0
0,1,0,0,225000.0,4,4,1,2,12155,667,0,0,0,9,2.0,39.0
1,1,0,0,112500.0,4,4,1,1,10066,834,0,0,0,9,2.0,28.0
0,1,1,0,90000.0,1,1,1,1,21452,0,0,0,0,13,2.0,15.0
0,0,1,0,202500.0,4,1,1,1,10261,3079,1,1,1,5,2.0,18.0
1,0,1,0,90000.0,4,4,0,1,15140,1525,1,1,0,10,2.0,24.0
1,0,1,0,180000.0,0,4,3,1,17844,1095,0,0,0,16,1.0,47.0
0,0,0,0,117000.0,1,4,4,1,23056,0,0,0,0,13,1.0,15.0
0,0,0,0,67500.0,4,4,1,1,9963,1876,0,0,0,16,2.0,52.0
0,1,1,1,112500.0,4,4,1,1,11497,1648,0,0,0,16,3.0,10.0
0,0,0,1,112500.0,2,4,3,1,15964,7591,0,0,0,3,2.0,26.0
1,0,0,1,360000.0,4,3,1,1,12615,1048,0,0,1,9,3.0,5.0
0,0,1,0,135000.0,4,4,1,4,14559,2599,0,0,0,9,2.0,58.0
1,1,1,0,306000.0,4,4,1,1,19661,369,0,0,0,9,2.0,17.0
0,0,0,1,90000.0,4,4,1,5,10092,976,0,0,0,5,3.0,21.0
0,0,1,2,225000.0,4,1,1,1,10029,2705,0,0,0,5,4.0,26.0
0,1,1,2,202500.0,0,4,1,1,12642,3298,0,0,0,7,4.0,12.0
0,1,1,1,315000.0,2,1,4,1,18233,425,0,1,1,5,2.0,30.0
0,0,0,1,112500.0,0,1,1,1,12392,3138,0,0,0,16,3.0,7.0
0,1,0,0,157500.0,4,4,1,1,20191,5940,0,0,0,3,2.0,2.0
0,0,1,0,292500.0,1,4,1,1,20590,0,0,0,0,13,2.0,58.0
1,1,1,1,810000.0,0,1,1,1,18365,4456,1,1,1,5,3.0,24.0
0,0,1,0,112500.0,4,4,1,1,15515,2485,0,0,1,16,2.0,42.0
1,0,0,0,90000.0,4,4,1,1,14546,349,1,1,0,4,2.0,14.0
1,0,1,0,360000.0,4,4,1,1,19330,777,0,0,0,4,2.0,36.0
1,1,0,0,157500.0,4,2,1,5,9124,960,1,0,0,4,2.0,14.0
0,0,1,0,90000.0,1,3,1,1,22319,0,0,1,0,13,2.0,32.0
0,1,1,1,90000.0,4,4,0,1,17069,200,1,0,0,16,3.0,0.0
0,0,1,0,225000.0,4,1,2,1,16072,338,0,0,0,14,1.0,12.0
0,0,1,0,180000.0,0,1,1,1,15051,614,1,0,0,9,2.0,7.0
0,0,1,0,180000.0,1,4,1,1,22381,0,0,0,0,13,2.0,35.0
1,1,0,1,229500.0,2,4,1,1,21665,4342,0,0,0,11,3.0,49.0
1,1,0,1,337500.0,0,4,1,1,14474,1010,1,0,0,11,3.0,28.0
0,1,0,0,108000.0,4,4,1,5,12249,3195,1,0,0,5,2.0,35.0
1,1,0,0,315000.0,4,4,1,1,13062,501,0,1,0,4,2.0,25.0
1,1,1,0,135000.0,4,4,1,1,9955,2036,0,0,0,5,2.0,28.0
0,1,1,0,270000.0,4,1,3,1,10679,1195,0,0,0,5,1.0,10.0
1,1,0,1,202500.0,4,4,1,5,11942,3638,0,1,0,16,3.0,0.0
0,0,1,0,202500.0,0,4,3,1,8442,410,0,0,0,3,1.0,7.0
1,1,1,1,112500.0,4,4,0,1,13165,1022,0,0,0,4,3.0,49.0
1,1,1,0,135000.0,0,4,1,1,18103,3840,0,0,0,9,2.0,22.0
0,0,0,0,135000.0,4,4,1,1,13566,1900,1,0,0,7,2.0,12.0
1,0,1,1,202500.0,4,4,1,1,9798,1436,0,0,1,4,3.0,26.0
0,0,0,0,157500.0,0,1,1,1,16856,1262,1,1,0,9,2.0,11.0
1,0,1,0,247500.0,4,4,1,1,18538,1437,0,0,1,9,2.0,9.0
0,0,0,0,270000.0,1,4,4,1,21861,0,0,0,0,13,1.0,18.0
0,0,1,0,112500.0,4,4,1,1,10202,273,0,0,0,5,2.0,11.0
0,1,0,0,202500.0,0,2,2,1,14096,1344,0,1,1,0,1.0,50.0
1,1,0,1,270000.0,0,4,0,1,13534,1420,0,0,0,5,3.0,5.0
0,0,1,0,56250.0,1,4,1,1,24058,0,0,1,0,13,2.0,50.0
1,0,1,0,135000.0,4,4,3,1,11036,4301,1,1,0,9,1.0,23.0
0,1,1,1,225000.0,0,1,1,1,16503,2670,0,1,0,11,3.0,13.0
0,0,1,1,202500.0,4,4,1,1,9685,1098,0,0,0,16,3.0,6.0
0,1,1,0,117000.0,2,4,1,1,13364,2423,0,1,1,5,2.0,23.0
0,0,1,1,157500.0,2,4,1,1,13690,3748,0,0,0,5,3.0,1.0
0,0,1,0,292500.0,1,4,1,1,20085,0,0,1,0,13,2.0,41.0
0,0,0,0,157500.0,4,4,1,1,18240,4561,0,0,0,9,2.0,52.0
0,0,1,0,270000.0,1,4,1,1,18233,0,0,0,0,13,2.0,3.0
0,0,1,0,360000.0,0,4,1,2,18095,3205,0,0,0,16,2.0,48.0
0,1,1,0,135000.0,1,4,4,1,22991,0,0,0,0,13,1.0,53.0
0,0,1,0,157500.0,4,2,3,1,9574,171,1,1,0,12,1.0,1.0
0,0,0,0,90000.0,2,4,1,4,17213,1143,0,0,0,3,2.0,9.0
0,0,1,0,157500.0,4,4,1,1,19064,2939,0,0,0,5,2.0,30.0
0,0,0,0,112500.0,1,4,2,2,21629,0,0,0,0,13,1.0,23.0
1,1,0,0,247500.0,2,1,1,5,12118,2313,1,1,1,3,2.0,13.0
0,0,1,1,315000.0,2,4,0,1,11206,2514,0,0,1,3,3.0,9.0
0,0,1,2,112500.0,4,4,2,1,14351,3592,0,0,0,16,3.0,41.0
0,1,1,0,112500.0,4,4,1,1,17202,1787,0,0,0,16,2.0,16.0
0,0,1,0,141750.0,1,1,1,1,20345,0,0,1,0,13,2.0,32.0
0,1,1,0,202500.0,2,1,3,1,14126,2674,0,0,1,3,1.0,25.0
0,1,0,0,247500.0,4,4,3,1,10129,1108,1,0,0,12,1.0,36.0
0,0,1,1,180000.0,0,4,0,1,11920,2967,0,0,0,15,3.0,53.0
0,1,1,0,135000.0,1,1,1,1,20228,0,0,0,0,13,2.0,5.0
0,0,1,0,202500.0,2,4,1,1,15078,809,0,0,0,12,2.0,11.0
0,0,0,0,112500.0,0,2,1,1,10177,2339,0,1,0,5,2.0,29.0
0,1,1,0,720000.0,0,1,2,1,20791,4814,1,1,0,11,1.0,50.0
0,0,1,0,112500.0,1,4,1,1,23978,0,0,0,0,13,2.0,34.0
1,1,0,0,180000.0,0,2,1,1,11702,3595,1,1,0,9,2.0,27.0
1,0,1,1,202500.0,4,4,3,1,12152,1230,0,0,0,9,2.0,24.0
0,0,1,0,90000.0,1,4,0,1,20032,0,0,0,0,13,2.0,8.0
0,0,0,0,189000.0,0,4,0,1,16395,523,0,0,0,11,2.0,50.0
1,1,1,0,63000.0,1,4,1,1,24000,0,0,0,0,13,2.0,29.0
0,0,1,0,94500.0,1,4,1,1,23408,0,0,0,0,13,2.0,18.0
0,1,1,1,225000.0,2,4,1,1,13649,1477,0,0,1,12,3.0,39.0
0,0,1,0,202500.0,4,1,1,1,19444,2832,0,0,0,5,2.0,56.0
0,0,1,1,135000.0,4,1,1,1,13438,3679,0,0,0,5,3.0,2.0
0,0,1,0,112500.0,1,4,1,1,18759,0,0,0,0,13,2.0,10.0
0,0,0,0,67500.0,4,4,1,1,19368,1252,1,0,0,5,2.0,39.0
0,1,1,0,180000.0,1,4,4,2,20871,0,0,0,0,13,1.0,2.0
0,1,1,0,135000.0,4,3,1,1,16413,622,0,1,0,7,2.0,29.0
0,1,1,0,292500.0,4,1,1,1,19156,4504,0,0,0,5,2.0,22.0
1,1,1,0,202500.0,4,4,1,1,15423,3231,1,1,0,9,2.0,21.0
0,0,0,1,135000.0,4,4,4,1,13719,17,0,0,0,16,2.0,9.0
0,0,0,0,135000.0,0,1,3,5,15730,4660,0,0,0,5,1.0,20.0
0,1,0,0,180000.0,0,4,2,1,15351,6790,0,0,0,3,1.0,31.0
1,1,0,0,180000.0,4,4,1,1,15153,3143,1,1,0,9,2.0,19.0
0,1,0,0,99000.0,4,4,1,1,14657,4392,1,1,0,3,2.0,23.0
0,0,1,0,450000.0,0,1,1,1,16502,1040,0,0,0,5,2.0,15.0
0,0,0,7,157500.0,4,4,1,1,13827,1649,1,1,0,1,9.0,31.0
0,0,1,0,270000.0,0,4,0,1,16133,582,0,0,0,16,2.0,2.0
0,0,0,1,112500.0,0,4,3,1,13436,2452,0,0,0,7,2.0,6.0
1,0,1,0,270000.0,4,1,3,1,10390,796,0,0,0,16,1.0,47.0
1,1,1,3,180000.0,4,4,1,1,14192,824,1,1,0,7,5.0,23.0
0,0,1,0,103500.0,4,4,3,1,17461,2134,0,0,0,16,1.0,43.0
0,1,1,0,450000.0,2,1,1,1,19804,1161,0,0,0,3,2.0,44.0
1,0,0,0,180000.0,0,2,1,1,11223,2326,0,0,0,5,2.0,27.0
0,0,0,1,180000.0,2,4,1,2,16471,293,1,1,0,9,3.0,52.0
0,0,1,1,180000.0,4,4,1,1,15116,2284,0,0,0,9,3.0,11.0
0,0,0,0,36900.0,1,1,1,1,22581,0,0,0,0,13,2.0,48.0
0,0,1,0,90000.0,1,4,3,1,22062,0,0,1,0,13,1.0,49.0
1,0,1,1,225000.0,4,1,3,5,12958,1475,1,0,1,9,2.0,34.0
1,1,1,2,315000.0,4,1,1,1,16856,1373,0,0,0,3,4.0,14.0
0,1,0,1,112500.0,0,4,1,1,10858,3215,0,0,1,5,3.0,43.0
1,1,0,0,225000.0,1,4,1,1,17367,0,0,0,0,13,2.0,12.0
0,0,1,1,360000.0,0,4,1,1,15812,565,0,0,0,0,3.0,18.0
1,1,1,0,135000.0,1,1,1,1,23211,0,0,0,0,13,2.0,50.0
0,0,1,0,292500.0,1,4,1,1,21076,0,0,0,0,13,2.0,8.0
1,0,1,1,180000.0,4,1,1,1,9441,1235,0,0,0,11,3.0,6.0
1,1,1,2,900000.0,0,1,1,1,9889,1000,0,0,0,11,4.0,7.0
0,0,1,1,108000.0,4,4,1,1,10380,3580,0,0,0,5,3.0,24.0
0,0,1,0,112500.0,4,4,1,1,16911,672,0,1,0,5,2.0,48.0
1,1,1,1,270000.0,4,4,1,2,8900,673,0,1,1,3,3.0,28.0
0,0,0,0,135000.0,4,4,1,1,10788,2927,0,0,0,16,2.0,39.0
0,0,1,1,180000.0,4,1,2,1,15113,1585,0,0,0,6,2.0,6.0
1,0,1,1,202500.0,0,4,2,1,12440,503,0,1,0,3,2.0,47.0
0,1,1,0,90000.0,1,4,4,1,21066,0,0,0,0,13,1.0,29.0
1,0,0,1,202500.0,4,4,1,1,10512,523,0,0,0,5,3.0,59.0
0,0,1,1,324000.0,2,1,1,1,13482,4795,0,0,0,11,3.0,60.0
1,0,1,0,247500.0,4,4,1,1,17454,2361,0,0,0,9,2.0,32.0
1,1,0,0,315000.0,0,4,0,1,11615,2018,0,0,0,9,2.0,30.0
1,0,0,1,270000.0,4,4,1,1,9943,554,1,0,0,11,3.0,41.0
0,0,1,0,193500.0,0,4,1,1,15447,1721,0,0,0,16,2.0,6.0
0,1,0,0,202500.0,0,4,0,5,14228,5330,0,1,0,5,2.0,52.0
0,0,1,0,180000.0,1,4,1,1,21827,0,0,0,0,13,2.0,13.0
0,0,0,0,126000.0,1,4,1,1,20851,0,0,0,0,13,2.0,46.0
1,1,0,0,157500.0,4,4,1,2,21369,12253,0,1,0,4,2.0,31.0
0,0,1,1,90000.0,4,4,1,1,15010,884,0,0,0,11,3.0,11.0
0,1,1,0,135000.0,4,1,1,1,15468,4834,0,0,1,5,2.0,49.0
1,1,0,0,202500.0,2,4,1,1,12245,3271,1,0,0,5,2.0,55.0
0,0,1,0,292500.0,4,1,3,1,15303,108,0,0,0,5,1.0,39.0
1,1,0,2,72000.0,4,4,1,1,12330,2177,1,1,0,4,4.0,40.0
0,0,0,0,72000.0,0,4,1,5,9211,1131,1,0,0,17,2.0,16.0
1,1,1,0,360000.0,4,1,1,1,18670,5431,1,1,0,11,2.0,3.0
0,0,1,0,180000.0,0,4,1,1,10572,137,0,0,0,5,2.0,2.0
1,1,0,0,675000.0,0,1,1,1,18126,948,0,1,0,11,2.0,16.0
0,0,1,1,270000.0,4,4,1,1,15608,2755,0,0,0,9,3.0,44.0
0,1,1,0,301500.0,1,1,1,1,21044,0,0,1,0,13,2.0,1.0
0,0,1,0,225000.0,1,4,1,1,22034,0,0,0,0,13,2.0,59.0
0,1,1,0,202500.0,0,2,3,1,10205,308,1,1,0,16,1.0,11.0
0,1,0,1,337500.0,4,1,1,1,10542,2607,0,0,0,5,3.0,53.0
0,0,1,0,180000.0,2,1,1,1,17483,1203,0,0,0,3,2.0,43.0
1,1,1,1,292500.0,4,4,1,5,12015,1550,0,0,0,9,3.0,5.0
0,0,1,0,180000.0,1,4,3,1,23594,0,0,0,0,13,1.0,8.0
1,1,0,1,292500.0,2,4,0,1,10502,3779,0,1,0,11,3.0,3.0
0,1,1,0,112500.0,1,1,1,1,20815,0,0,0,0,13,2.0,2.0
1,1,1,0,112500.0,4,4,1,1,17300,1235,0,0,0,4,2.0,54.0
0,0,1,2,202500.0,4,1,1,1,10997,2289,0,0,1,3,4.0,56.0
0,0,1,0,247500.0,1,1,1,1,22107,0,0,0,0,13,2.0,59.0
1,1,1,1,216000.0,4,4,1,4,17051,1457,0,0,0,9,3.0,4.0
1,1,0,0,180000.0,0,4,1,2,10388,1109,0,0,0,4,2.0,10.0
1,1,1,0,202500.0,4,4,1,1,12992,734,1,1,0,4,2.0,3.0
0,0,1,0,117000.0,0,4,1,1,16160,4852,0,0,0,0,2.0,27.0
0,0,0,0,450000.0,0,1,3,1,10139,136,0,0,0,3,1.0,28.0
1,0,0,2,270000.0,4,4,1,5,14952,283,0,1,0,4,4.0,42.0
0,1,1,0,157500.0,1,4,1,1,22780,0,0,1,0,13,2.0,22.0
0,0,1,0,135000.0,0,4,1,1,19764,6944,0,0,0,12,2.0,42.0
1,1,0,0,274500.0,0,4,1,1,17448,3567,0,0,0,9,2.0,55.0
0,0,1,0,112500.0,1,1,1,1,22037,0,0,0,0,13,2.0,16.0
0,0,1,0,105750.0,4,4,1,1,16539,250,1,0,0,0,2.0,16.0
0,0,0,0,45000.0,2,4,1,1,13941,5334,1,1,0,12,2.0,2.0
0,1,1,2,103500.0,4,4,1,1,11816,1600,0,0,0,0,4.0,24.0
1,1,0,2,225000.0,2,1,1,5,10937,1539,0,0,0,7,4.0,29.0
0,1,0,1,135000.0,0,1,3,1,10130,1651,0,0,0,0,2.0,55.0
0,0,0,0,225000.0,0,4,1,1,10304,1682,0,0,0,9,2.0,16.0
0,1,0,0,112500.0,0,4,1,1,18482,441,0,0,0,16,2.0,27.0
1,1,1,0,202500.0,0,4,1,1,17585,235,0,0,0,4,2.0,38.0
1,0,0,1,157500.0,4,1,1,1,12348,380,0,1,0,5,3.0,34.0
0,0,1,0,94500.0,1,4,1,1,22140,0,0,0,0,13,2.0,21.0
1,0,1,0,198000.0,1,1,1,1,24662,0,0,0,0,13,2.0,20.0
0,0,0,0,90000.0,4,4,3,5,9158,1666,0,0,0,5,1.0,7.0
0,1,0,1,360000.0,4,1,4,1,16480,4023,0,0,1,11,2.0,27.0
1,1,1,1,225000.0,4,4,1,1,10035,1108,1,1,1,16,3.0,11.0
0,1,0,0,247500.0,0,4,1,1,15932,4490,0,0,0,7,2.0,26.0
1,1,1,0,103500.0,4,4,1,1,18543,1353,0,0,0,5,2.0,26.0
1,0,1,0,225000.0,4,4,1,1,19359,775,0,0,0,2,2.0,58.0
0,0,1,0,112500.0,1,4,1,1,23026,0,0,0,0,13,2.0,12.0
0,1,1,0,54000.0,2,4,3,1,8627,1537,0,0,0,12,1.0,37.0
0,0,0,0,135000.0,2,4,1,1,20875,3785,0,0,0,7,2.0,9.0
0,0,1,0,157500.0,4,4,2,1,19097,674,0,0,0,3,1.0,49.0
0,1,1,0,225000.0,4,1,1,1,17402,3153,0,1,0,3,2.0,23.0
0,1,1,0,90000.0,2,4,1,1,19284,2604,1,1,0,3,2.0,50.0
0,0,1,0,180000.0,4,4,1,1,14942,825,0,0,0,16,2.0,41.0
0,0,1,0,495000.0,0,1,1,1,19682,3880,0,1,1,11,2.0,20.0
0,1,0,0,157500.0,1,4,3,1,20929,0,0,0,0,13,1.0,31.0
0,1,1,2,450000.0,0,1,1,1,15137,2734,0,1,0,5,4.0,27.0
0,0,0,0,225000.0,2,4,1,1,15329,8510,0,0,0,3,2.0,21.0
0,0,1,0,180000.0,0,1,1,1,15051,614,1,0,0,9,2.0,8.0
0,0,1,1,180000.0,0,4,1,1,16234,6075,0,1,0,9,3.0,51.0
0,1,0,0,225000.0,4,4,1,1,20641,1064,0,1,0,16,2.0,31.0
0,0,0,1,99000.0,4,4,1,1,15626,422,0,0,0,5,3.0,48.0
0,0,1,1,675000.0,0,4,3,1,15452,860,0,0,0,18,2.0,18.0
0,1,1,2,202500.0,0,4,1,1,9868,583,0,0,0,16,4.0,21.0
0,1,1,2,157500.0,4,4,1,1,15021,6879,0,0,0,7,4.0,29.0
1,1,1,1,337500.0,4,1,1,1,11489,3109,0,0,0,11,3.0,58.0
0,0,0,1,202500.0,4,4,1,1,12047,3443,0,0,0,11,3.0,42.0
0,0,1,1,135000.0,0,2,1,1,9734,2049,1,1,1,3,3.0,24.0
1,1,0,0,225000.0,4,4,1,1,10785,1345,0,0,0,5,2.0,33.0
1,0,1,2,148500.0,0,4,1,2,15868,4423,1,1,0,9,4.0,28.0
1,0,1,1,135000.0,4,4,1,1,14185,958,0,1,1,9,3.0,25.0
1,0,0,0,90000.0,4,4,1,2,13334,2829,1,1,0,9,2.0,37.0
0,0,1,0,54000.0,1,4,1,1,24367,0,0,0,0,13,2.0,26.0
0,0,1,1,135000.0,0,4,1,1,13617,2748,0,0,0,19,3.0,27.0
0,0,1,1,202500.0,4,4,2,1,17817,4395,0,0,0,9,2.0,7.0
0,0,1,0,225000.0,4,4,1,1,21144,1692,0,0,0,16,2.0,11.0
0,0,1,1,360000.0,0,4,1,1,15812,565,0,0,0,0,3.0,39.0
0,0,1,2,67500.0,4,4,1,1,12226,596,0,0,0,16,4.0,12.0
0,0,0,0,225000.0,4,4,4,1,20657,5637,0,0,0,0,1.0,19.0
0,0,0,0,450000.0,4,1,1,5,20343,1838,1,1,0,5,2.0,56.0
0,1,0,1,450000.0,4,1,3,1,11115,1273,0,1,0,11,2.0,49.0
1,0,1,0,157500.0,4,4,1,1,17474,1152,0,0,0,9,2.0,1.0
1,1,0,1,135000.0,4,4,0,1,11494,559,1,0,0,10,3.0,42.0
0,0,1,0,202500.0,1,4,4,1,21824,0,0,0,0,13,1.0,30.0
1,0,1,0,90900.0,1,4,1,1,22233,0,0,1,0,13,2.0,27.0
0,1,1,0,135000.0,0,1,1,1,20921,113,0,0,0,16,2.0,4.0
0,1,1,0,135000.0,1,4,1,1,20862,0,0,0,0,13,2.0,57.0
0,0,0,0,202500.0,4,1,3,4,19586,1309,0,1,1,11,1.0,13.0
0,0,1,0,126000.0,4,4,1,1,22811,2234,1,1,0,7,2.0,9.0
1,0,0,0,180000.0,0,4,1,1,14070,1565,1,1,0,9,2.0,27.0
1,1,1,0,202500.0,4,1,1,1,12648,2132,0,0,0,5,2.0,10.0
0,0,1,0,139500.0,2,1,1,1,17801,8479,0,0,0,11,2.0,20.0
1,1,1,0,157500.0,4,4,1,1,10305,155,0,0,0,9,2.0,1.0
1,1,1,1,225000.0,0,4,1,1,17317,285,0,0,0,4,3.0,15.0
0,0,1,0,157500.0,4,4,1,1,20311,597,0,0,0,1,2.0,7.0
0,0,1,0,180000.0,4,4,1,1,17386,888,0,0,0,9,2.0,44.0
1,1,1,0,135000.0,0,4,1,1,15774,2901,0,1,0,7,2.0,38.0
1,0,1,0,202500.0,4,4,3,1,9743,3093,0,0,0,9,1.0,6.0
1,1,0,0,315000.0,4,1,1,1,20319,3961,1,0,0,5,2.0,33.0
1,1,1,2,202500.0,4,1,1,1,11838,798,0,0,0,11,4.0,19.0
0,0,0,3,157500.0,4,4,0,1,13711,1649,1,0,0,5,5.0,31.0
1,1,0,0,1350000.0,0,1,1,2,12999,1560,0,1,1,11,2.0,45.0
0,1,1,2,283500.0,2,1,1,1,12902,4120,0,0,0,3,4.0,15.0
1,1,1,1,225000.0,2,1,1,1,12763,2255,0,1,0,3,3.0,27.0
1,1,1,0,202500.0,0,4,0,1,12022,1674,0,0,1,9,2.0,48.0
1,1,0,1,90000.0,4,4,1,5,9087,1051,0,0,0,9,3.0,4.0
1,0,0,0,225000.0,0,4,2,4,17755,4338,0,0,0,4,1.0,0.0
0,0,1,0,141750.0,1,1,1,1,20345,0,0,1,0,13,2.0,11.0
1,1,1,0,315000.0,4,4,3,1,17832,134,1,1,0,9,1.0,2.0
0,0,1,0,135000.0,4,4,1,1,18041,2137,0,0,0,9,2.0,48.0
1,1,1,0,112500.0,0,4,1,1,20502,4450,0,1,0,4,2.0,43.0
1,1,0,0,135000.0,4,4,1,1,16624,4054,0,0,0,9,2.0,42.0
0,0,1,0,180000.0,4,1,1,1,17033,1534,0,0,0,16,2.0,7.0
0,0,1,0,270000.0,0,4,3,1,19110,3051,0,1,1,16,1.0,38.0
0,1,0,0,207000.0,1,4,4,1,23525,0,0,0,0,13,1.0,6.0
0,0,1,0,148500.0,1,4,1,1,20846,0,0,0,0,13,2.0,20.0
0,1,0,1,171000.0,0,1,1,1,11082,1976,1,0,0,0,3.0,13.0
0,0,0,2,67500.0,2,1,1,1,12231,3072,1,1,0,17,4.0,50.0
0,0,1,0,297000.0,0,4,3,4,15519,3234,0,0,0,9,1.0,30.0
0,0,1,0,157500.0,4,1,3,1,11511,519,0,0,0,7,1.0,13.0
0,0,1,0,67500.0,1,4,1,1,23374,0,0,1,0,13,2.0,16.0
1,0,0,1,112500.0,4,4,1,1,15774,2347,1,0,0,5,3.0,21.0
0,0,1,0,157500.0,4,1,3,1,22235,10600,0,0,0,9,1.0,49.0
0,1,1,1,112500.0,0,4,1,1,12627,1404,1,0,0,16,3.0,33.0
0,0,0,0,166500.0,1,4,3,2,21914,0,0,0,0,13,1.0,2.0
0,1,1,0,315000.0,2,1,1,1,19571,1081,0,0,1,4,2.0,58.0
0,0,1,1,121500.0,4,4,1,1,16375,962,0,1,0,16,3.0,33.0
1,0,1,0,270000.0,4,4,1,1,12555,1858,0,0,0,3,2.0,26.0
1,1,0,0,292500.0,4,4,3,1,13999,1526,0,1,0,4,1.0,18.0
0,0,1,0,225000.0,4,2,1,1,12262,223,0,0,1,11,2.0,44.0
0,1,1,0,247500.0,4,4,3,1,19046,5618,0,0,0,9,1.0,41.0
1,0,0,0,180000.0,4,4,0,1,17386,3503,0,0,0,9,2.0,2.0
0,0,0,2,81000.0,4,3,3,1,15373,2333,0,0,0,16,3.0,29.0
0,0,0,0,202500.0,0,1,1,1,11309,2713,1,0,0,16,2.0,43.0
0,0,1,2,112500.0,4,1,1,1,14768,2133,1,1,1,3,4.0,6.0
1,0,1,0,495000.0,0,4,0,1,16741,658,0,0,0,11,2.0,57.0
0,1,1,0,306000.0,4,1,1,1,13505,1234,0,0,0,11,2.0,24.0
0,0,1,2,202500.0,4,4,1,1,15792,6237,1,1,0,12,4.0,20.0
1,1,1,2,450000.0,0,2,1,1,13027,430,0,0,0,11,4.0,25.0
0,0,1,0,180000.0,4,4,1,1,18767,1842,0,0,0,1,2.0,41.0
0,0,1,0,157500.0,1,4,1,1,23627,0,0,0,0,13,2.0,48.0
0,0,0,0,270000.0,4,4,1,1,17778,1719,1,1,0,7,2.0,17.0
0,0,1,0,157500.0,4,4,1,1,16912,6499,0,0,0,5,2.0,12.0
0,0,1,0,247500.0,0,1,3,1,11984,2043,0,0,1,3,1.0,16.0
1,1,1,2,130500.0,4,4,1,1,11647,2905,1,1,0,9,4.0,11.0
1,0,0,1,135000.0,4,3,1,1,11642,248,1,1,0,10,3.0,28.0
1,1,1,1,450000.0,0,4,1,1,18173,678,0,1,1,3,3.0,42.0
0,0,0,2,247500.0,4,4,3,1,12891,1090,0,0,0,14,3.0,9.0
0,0,1,1,54000.0,4,4,1,1,15581,187,0,0,0,5,3.0,8.0
1,0,0,2,283500.0,4,4,1,1,14557,2517,0,0,0,7,4.0,37.0
0,0,0,0,292500.0,0,4,0,1,18698,10758,0,0,0,9,2.0,29.0
0,0,1,2,405000.0,2,4,1,1,18459,4145,0,1,0,12,4.0,5.0
1,1,1,1,202500.0,0,1,1,1,8814,818,0,0,0,4,3.0,10.0
0,0,0,0,157500.0,4,1,1,1,19657,1710,0,0,0,16,2.0,13.0
0,0,1,0,171000.0,4,1,3,1,10224,2073,0,0,0,9,1.0,32.0
0,0,1,0,94500.0,1,1,3,1,22481,0,0,0,0,13,1.0,47.0
0,0,1,0,216000.0,4,4,1,1,18571,2970,0,0,0,12,2.0,23.0
1,1,1,0,270000.0,4,1,3,1,9918,428,0,0,0,11,1.0,30.0
