gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit
M,Y,Y,2,202500.0,Working,Higher education,Married,House / apartment,-11132,-917,1,0,1,0,Laborers,4.0,-48.0,1.0
M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,1,0,1,1,Managers,2.0,-27.0,2.0
F,Y,N,0,144000.0,Commercial associate,Higher education,Married,House / apartment,-16830,-3458,1,0,0,0,,2.0,-16.0,2.0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211,-777,1,1,1,0,Core staff,2.0,-40.0,2.0
F,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16898,-7310,1,1,1,0,Core staff,1.0,-59.0,2.0
M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2.0,-22.0,2.0
F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-12291,-1053,1,0,0,0,,2.0,-7.0,2.0
F,N,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-16502,-1040,1,0,0,0,,2.0,-11.0,2.0
M,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-21753,-4540,1,0,0,0,,2.0,-43.0,2.0
F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1.0,-22.0,2.0
M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-11768,-622,1,1,1,0,Laborers,2.0,-26.0,2.0
M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22765,365243,1,0,1,0,,2.0,-19.0,2.0
F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13827,-879,1,0,1,0,Laborers,1.0,-7.0,2.0
F,N,Y,0,675000.0,Working,Secondary / secondary special,Married,House / apartment,-17964,-6594,1,0,0,1,,2.0,-27.0,2.0
F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10573,-1185,1,1,1,0,Medicine staff,2.0,-14.0,2.0
F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15161,-2087,1,1,0,0,Sales staff,2.0,-47.0,0.0
M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13353,-567,1,0,0,0,,4.0,-4.0,1.0
M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17032,-7838,1,0,0,1,Laborers,2.0,-2.0,1.0
F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17733,-2362,1,0,0,0,Security staff,2.0,-47.0,2.0
M,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9312,-1095,1,0,0,1,Laborers,2.0,-8.0,0.0
F,N,Y,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21704,365243,1,0,0,0,,1.0,-36.0,2.0
F,N,N,0,94500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-17836,-2561,1,0,0,0,Security staff,1.0,-43.0,2.0
M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15567,-2014,1,0,0,0,Drivers,3.0,-2.0,1.0
F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-17341,-109,1,0,1,0,,2.0,-20.0,2.0
M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10376,-126,1,0,1,0,Drivers,2.0,-13.0,2.0
F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-19382,-3352,1,0,0,0,,2.0,-59.0,2.0
F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-17698,-695,1,0,0,0,Sales staff,2.0,-56.0,2.0
M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,-16271,-3111,1,0,0,0,Core staff,2.0,-56.0,1.0
M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18948,365243,1,0,0,0,,3.0,-18.0,2.0
M,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-9570,-2620,1,0,0,0,Drivers,2.0,-45.0,1.0
M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,With parents,-14192,-626,1,0,0,0,Drivers,4.0,-2.0,1.0
F,Y,Y,0,108000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19316,-6039,1,0,0,0,Core staff,2.0,-49.0,2.0
M,Y,N,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12930,-2865,1,1,1,0,Drivers,3.0,-14.0,2.0
F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20755,365243,1,0,0,0,,2.0,-13.0,2.0
M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,-15317,-1656,1,0,0,0,High skill tech staff,2.0,-16.0,2.0
F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21908,365243,1,0,0,0,,2.0,-18.0,2.0
M,N,N,0,225000.0,Working,Incomplete higher,Married,House / apartment,-9908,-276,1,1,0,0,Drivers,2.0,-34.0,2.0
F,Y,Y,1,63000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13669,-1261,1,1,1,0,Sales staff,3.0,-24.0,1.0
F,N,Y,2,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16435,-9745,1,0,1,0,,4.0,-7.0,0.0
F,N,Y,2,180000.0,Working,Incomplete higher,Separated,House / apartment,-12253,-3496,1,1,0,0,,3.0,-51.0,2.0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21660,-1876,1,0,0,0,HR staff,2.0,-56.0,2.0
M,Y,Y,1,247500.0,Working,Higher education,Married,House / apartment,-9425,-232,1,0,0,0,Sales staff,3.0,-3.0,1.0
F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,-19063,-2213,1,1,1,1,Laborers,1.0,-50.0,2.0
F,N,Y,0,229500.0,Working,Higher education,Married,House / apartment,-16641,-1192,1,0,0,0,Core staff,2.0,-37.0,0.0
F,Y,Y,1,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-16114,-706,1,0,0,0,Core staff,3.0,-3.0,1.0
F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-22179,-7622,1,0,0,0,Managers,2.0,-34.0,2.0
F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9613,-1085,1,0,0,0,Core staff,2.0,-22.0,2.0
M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19291,-4967,1,1,1,0,Laborers,2.0,-47.0,1.0
F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19276,365243,1,0,0,0,,2.0,-22.0,0.0
F,N,Y,0,99000.0,Working,Secondary / secondary special,Separated,House / apartment,-18068,-8870,1,0,0,0,Medicine staff,1.0,-30.0,2.0
F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17366,-2426,1,0,0,0,Managers,2.0,-14.0,2.0
M,N,Y,1,616500.0,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,3.0,-37.0,2.0
M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-20891,-413,1,0,0,0,Security staff,2.0,-18.0,2.0
F,Y,Y,1,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-16114,-706,1,0,0,0,Core staff,3.0,-14.0,2.0
M,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14192,-824,1,1,1,0,High skill tech staff,5.0,-23.0,2.0
F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-10794,-4029,1,0,0,1,Laborers,2.0,-42.0,2.0
F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-16188,-309,1,1,1,1,Sales staff,2.0,-11.0,2.0
M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10676,-2326,1,0,1,1,Laborers,3.0,-16.0,2.0
F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14935,-1753,1,0,1,0,Sales staff,3.0,-13.0,2.0
F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,Managers,1.0,-7.0,2.0
F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18514,365243,1,0,0,0,,2.0,-6.0,2.0
F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,-21232,365243,1,0,1,0,,1.0,-20.0,1.0
F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22204,365243,1,0,1,0,,1.0,-23.0,2.0
M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12418,-226,1,1,1,0,Laborers,4.0,-33.0,2.0
M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16896,-248,1,0,0,0,Laborers,2.0,-2.0,0.0
F,N,N,0,112500.0,Working,Secondary / secondary special,Married,With parents,-19723,-1191,1,0,1,0,,2.0,-14.0,1.0
F,N,N,0,202500.0,Working,Higher education,Single / not married,House / apartment,-11991,-706,1,0,0,1,Laborers,1.0,-54.0,1.0
M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,-16896,-354,1,0,1,0,Sales staff,2.0,-47.0,2.0
F,Y,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-21269,365243,1,0,1,0,,2.0,-5.0,2.0
F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12589,-4096,1,0,1,0,Laborers,4.0,-4.0,0.0
M,Y,Y,0,292500.0,Working,Higher education,Civil marriage,House / apartment,-16573,-1616,1,0,0,0,Managers,2.0,-9.0,1.0
F,N,N,1,45000.0,Working,Secondary / secondary special,Married,House / apartment,-12311,-3969,1,0,0,0,,3.0,-48.0,2.0
F,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11380,-1007,1,1,1,0,Accountants,2.0,-13.0,2.0
F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,-50.0,2.0
F,Y,Y,0,360450.0,State servant,Secondary / secondary special,Married,House / apartment,-18854,-8509,1,0,0,0,,2.0,-48.0,2.0
M,Y,Y,0,472500.0,Working,Secondary / secondary special,Married,House / apartment,-19099,-3413,1,0,0,0,Managers,2.0,-35.0,2.0
M,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13233,-2728,1,0,0,0,,3.0,-55.0,2.0
F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16965,-928,1,0,0,0,Accountants,2.0,-36.0,1.0
M,N,Y,0,79650.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16081,365243,1,0,1,0,,2.0,-30.0,2.0
F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15491,-504,1,0,0,0,Laborers,2.0,-17.0,2.0
F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16908,-2934,1,0,0,0,Cooking staff,2.0,-39.0,2.0
M,N,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-18321,-110,1,0,1,0,,3.0,-15.0,2.0
F,N,N,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19120,-2567,1,0,1,0,Laborers,2.0,-42.0,2.0
F,Y,Y,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15978,-3472,1,1,1,0,Core staff,2.0,-8.0,1.0
F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12438,-747,1,1,1,0,Medicine staff,2.0,-39.0,1.0
M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,1,0,1,1,Managers,2.0,-27.0,2.0
M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2.0,-37.0,2.0
F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22504,365243,1,0,1,0,,1.0,-15.0,2.0
F,N,Y,1,324000.0,State servant,Higher education,Married,House / apartment,-13482,-4795,1,0,0,0,Managers,3.0,-42.0,2.0
F,N,Y,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,-9363,-1056,1,0,0,1,,2.0,-2.0,1.0
M,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-16783,-3451,1,0,0,0,Managers,3.0,-36.0,2.0
F,Y,N,2,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11023,-2652,1,1,0,0,Laborers,4.0,-4.0,2.0
F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,-12677,-5587,1,0,0,0,Medicine staff,2.0,-15.0,2.0
F,Y,N,1,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10130,-1651,1,0,0,0,Accountants,2.0,-37.0,1.0
F,Y,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,-17979,-1782,1,1,0,0,Laborers,1.0,-21.0,2.0
F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,1,0,0,0,,2.0,-9.0,2.0
F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19028,365243,1,0,0,0,,2.0,-47.0,1.0
F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9866,-2583,1,0,0,0,Medicine staff,1.0,-42.0,2.0
F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23351,365243,1,0,0,0,,2.0,-14.0,2.0
F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,-35.0,2.0
F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10989,-135,1,1,1,0,,3.0,-6.0,0.0
M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1.0,-24.0,2.0
F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-21629,365243,1,0,0,0,,1.0,-49.0,2.0
F,N,Y,0,247500.0,Working,Secondary / secondary special,Widow,House / apartment,-18040,-4813,1,0,0,0,,1.0,-14.0,2.0
M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-18230,-444,1,1,1,0,Managers,3.0,-7.0,2.0
F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10572,-137,1,0,0,0,,2.0,-3.0,1.0
F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2.0,-53.0,2.0
F,N,N,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-18868,-10993,1,1,0,0,,2.0,-20.0,2.0
M,N,Y,0,99000.0,Working,Higher education,Married,Co-op apartment,-10033,-558,1,0,0,0,Managers,2.0,-12.0,1.0
M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2.0,-29.0,2.0
M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18427,-1296,1,0,0,0,Laborers,2.0,-1.0,0.0
F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-12322,-3717,1,0,0,0,Core staff,2.0,-12.0,1.0
F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-15201,-1845,1,1,1,0,Core staff,2.0,-9.0,2.0
F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-7757,-900,1,0,0,0,Sales staff,1.0,-13.0,1.0
F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2.0,-8.0,2.0
F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,-20952,-1155,1,1,0,1,Medicine staff,2.0,-22.0,0.0
M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9312,-2129,1,0,0,0,Accountants,1.0,-25.0,2.0
F,N,Y,2,180000.0,Working,Higher education,Married,House / apartment,-13921,-6949,1,1,1,0,High skill tech staff,4.0,-58.0,1.0
F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-2712,1,1,1,0,,1.0,-25.0,2.0
F,N,N,1,135000.0,Working,Higher education,Separated,House / apartment,-13108,-2043,1,0,1,0,Core staff,2.0,-51.0,2.0
F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,2.0,-6.0,2.0
F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,-13283,-1324,1,0,0,0,Accountants,4.0,-26.0,2.0
F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14024,-369,1,0,1,0,,3.0,-31.0,0.0
F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11497,-1648,1,0,0,0,Sales staff,3.0,-10.0,2.0
F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-10092,-976,1,0,0,0,,3.0,-21.0,2.0
F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,-12392,-3138,1,0,0,0,Sales staff,3.0,-7.0,1.0
F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,-12249,-3195,1,1,0,0,,2.0,-35.0,2.0
M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,With parents,-11942,-3638,1,0,1,0,Sales staff,3.0,0.0,1.0
F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22991,365243,1,0,0,0,,1.0,-53.0,1.0
F,Y,Y,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1.0,-50.0,2.0
F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20032,365243,1,0,0,0,,2.0,-8.0,1.0
F,N,N,0,189000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16395,-523,1,0,0,0,Managers,2.0,-50.0,2.0
F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-19444,-2832,1,0,0,0,,2.0,-56.0,0.0
F,N,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-16502,-1040,1,0,0,0,,2.0,-15.0,2.0
M,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14192,-824,1,1,1,0,High skill tech staff,5.0,-23.0,2.0
F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22062,365243,1,0,1,0,,1.0,-49.0,2.0
F,Y,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10858,-3215,1,0,0,1,,3.0,-43.0,2.0
M,Y,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23211,365243,1,0,0,0,,2.0,-50.0,0.0
M,N,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-9943,-554,1,1,0,0,Managers,3.0,-41.0,1.0
F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-15468,-4834,1,0,0,1,,2.0,-49.0,1.0
M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-12245,-3271,1,1,0,0,,2.0,-55.0,2.0
F,Y,Y,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10205,-308,1,1,1,0,Sales staff,1.0,-11.0,2.0
F,N,Y,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16160,-4852,1,0,0,0,Accountants,2.0,-27.0,1.0
F,N,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,-22037,365243,1,0,0,0,,2.0,-16.0,2.0
F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,,2.0,-21.0,2.0
F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15626,-422,1,0,0,0,,3.0,-48.0,2.0
F,N,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-20657,-5637,1,0,0,0,Accountants,1.0,-19.0,2.0
M,N,Y,0,90900.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22233,365243,1,0,1,0,,2.0,-27.0,2.0
M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15774,-2901,1,0,1,0,High skill tech staff,2.0,-38.0,2.0
F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-11511,-519,1,0,0,0,High skill tech staff,1.0,-13.0,0.0
F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12627,-1404,1,1,0,0,Sales staff,3.0,-33.0,2.0
F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2.0,-44.0,2.0
F,N,Y,0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21628,365243,1,0,0,0,,2.0,-24.0,2.0
F,N,Y,0,225000.0,Working,Incomplete higher,Single / not married,House / apartment,-14030,-2075,1,0,0,0,,1.0,-53.0,2.0
M,N,N,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-12088,-3574,1,1,1,0,Laborers,2.0,-24.0,2.0
F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,-56.0,2.0
F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20066,-3988,1,1,1,0,Private service staff,2.0,-53.0,2.0
F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-22747,365243,1,0,0,0,,2.0,-3.0,1.0
F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-13595,-1387,1,0,0,0,Laborers,1.0,-1.0,1.0
M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16032,-1221,1,0,0,0,Drivers,4.0,-3.0,0.0
M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,-50.0,1.0
M,Y,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-20874,-2381,1,0,1,0,Drivers,2.0,-10.0,0.0
